source,target,data_mb,data_bytes,files
mprojectid0000041,mdifffitid0000166,109.837440000,109837440,pposs2ukstu_blue_006_001.fits|pposs2ukstu_blue_006_001_area.fits
mprojectid0000002,mdifffitid0000166,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000042,mdifffitid0000167,106.306560000,106306560,pposs2ukstu_blue_006_002.fits|pposs2ukstu_blue_006_002_area.fits
mprojectid0000002,mdifffitid0000167,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000043,mdifffitid0000168,106.346880000,106346880,pposs2ukstu_blue_006_003.fits|pposs2ukstu_blue_006_003_area.fits
mprojectid0000002,mdifffitid0000168,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000044,mdifffitid0000169,106.306560000,106306560,pposs2ukstu_blue_006_004.fits|pposs2ukstu_blue_006_004_area.fits
mprojectid0000002,mdifffitid0000169,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000045,mdifffitid0000170,106.387200000,106387200,pposs2ukstu_blue_006_005.fits|pposs2ukstu_blue_006_005_area.fits
mprojectid0000002,mdifffitid0000170,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000046,mdifffitid0000171,106.467840000,106467840,pposs2ukstu_blue_006_006.fits|pposs2ukstu_blue_006_006_area.fits
mprojectid0000002,mdifffitid0000171,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000047,mdifffitid0000172,106.467840000,106467840,pposs2ukstu_blue_006_007.fits|pposs2ukstu_blue_006_007_area.fits
mprojectid0000002,mdifffitid0000172,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000048,mdifffitid0000173,57.392640000,57392640,pposs2ukstu_blue_006_008.fits|pposs2ukstu_blue_006_008_area.fits
mprojectid0000002,mdifffitid0000173,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000049,mdifffitid0000174,110.004480000,110004480,pposs2ukstu_blue_007_001.fits|pposs2ukstu_blue_007_001_area.fits
mprojectid0000002,mdifffitid0000174,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000050,mdifffitid0000175,106.427520000,106427520,pposs2ukstu_blue_007_002.fits|pposs2ukstu_blue_007_002_area.fits
mprojectid0000002,mdifffitid0000175,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000051,mdifffitid0000176,106.346880000,106346880,pposs2ukstu_blue_007_003.fits|pposs2ukstu_blue_007_003_area.fits
mprojectid0000002,mdifffitid0000176,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000052,mdifffitid0000177,106.427520000,106427520,pposs2ukstu_blue_007_004.fits|pposs2ukstu_blue_007_004_area.fits
mprojectid0000002,mdifffitid0000177,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000053,mdifffitid0000178,106.387200000,106387200,pposs2ukstu_blue_007_005.fits|pposs2ukstu_blue_007_005_area.fits
mprojectid0000002,mdifffitid0000178,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000054,mdifffitid0000179,106.467840000,106467840,pposs2ukstu_blue_007_006.fits|pposs2ukstu_blue_007_006_area.fits
mprojectid0000002,mdifffitid0000179,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000055,mdifffitid0000180,106.594560000,106594560,pposs2ukstu_blue_007_007.fits|pposs2ukstu_blue_007_007_area.fits
mprojectid0000002,mdifffitid0000180,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000056,mdifffitid0000181,57.409920000,57409920,pposs2ukstu_blue_007_008.fits|pposs2ukstu_blue_007_008_area.fits
mprojectid0000002,mdifffitid0000181,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000057,mdifffitid0000182,58.734720000,58734720,pposs2ukstu_blue_008_001.fits|pposs2ukstu_blue_008_001_area.fits
mprojectid0000002,mdifffitid0000182,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000058,mdifffitid0000183,57.323520000,57323520,pposs2ukstu_blue_008_002.fits|pposs2ukstu_blue_008_002_area.fits
mprojectid0000002,mdifffitid0000183,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000059,mdifffitid0000184,57.323520000,57323520,pposs2ukstu_blue_008_003.fits|pposs2ukstu_blue_008_003_area.fits
mprojectid0000002,mdifffitid0000184,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000060,mdifffitid0000185,57.260160000,57260160,pposs2ukstu_blue_008_004.fits|pposs2ukstu_blue_008_004_area.fits
mprojectid0000002,mdifffitid0000185,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000061,mdifffitid0000186,57.369600000,57369600,pposs2ukstu_blue_008_005.fits|pposs2ukstu_blue_008_005_area.fits
mprojectid0000002,mdifffitid0000186,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000062,mdifffitid0000187,57.392640000,57392640,pposs2ukstu_blue_008_006.fits|pposs2ukstu_blue_008_006_area.fits
mprojectid0000002,mdifffitid0000187,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000063,mdifffitid0000188,57.392640000,57392640,pposs2ukstu_blue_008_007.fits|pposs2ukstu_blue_008_007_area.fits
mprojectid0000002,mdifffitid0000188,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000064,mdifffitid0000189,30.919680000,30919680,pposs2ukstu_blue_008_008.fits|pposs2ukstu_blue_008_008_area.fits
mprojectid0000002,mdifffitid0000189,106.467840000,106467840,pposs2ukstu_blue_001_002.fits|pposs2ukstu_blue_001_002_area.fits
mprojectid0000003,mdifffitid0000190,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000004,mdifffitid0000190,106.387200000,106387200,pposs2ukstu_blue_001_004.fits|pposs2ukstu_blue_001_004_area.fits
mprojectid0000003,mdifffitid0000191,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000005,mdifffitid0000191,106.508160000,106508160,pposs2ukstu_blue_001_005.fits|pposs2ukstu_blue_001_005_area.fits
mprojectid0000006,mdifffitid0000192,106.554240000,106554240,pposs2ukstu_blue_001_006.fits|pposs2ukstu_blue_001_006_area.fits
mprojectid0000003,mdifffitid0000192,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000007,mdifffitid0000193,106.594560000,106594560,pposs2ukstu_blue_001_007.fits|pposs2ukstu_blue_001_007_area.fits
mprojectid0000003,mdifffitid0000193,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000008,mdifffitid0000194,57.392640000,57392640,pposs2ukstu_blue_001_008.fits|pposs2ukstu_blue_001_008_area.fits
mprojectid0000003,mdifffitid0000194,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000009,mdifffitid0000195,106.058880000,106058880,pposs2ukstu_blue_002_001.fits|pposs2ukstu_blue_002_001_area.fits
mprojectid0000003,mdifffitid0000195,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000003,mdifffitid0000196,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000010,mdifffitid0000196,106.346880000,106346880,pposs2ukstu_blue_002_002.fits|pposs2ukstu_blue_002_002_area.fits
mprojectid0000003,mdifffitid0000197,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000011,mdifffitid0000197,106.387200000,106387200,pposs2ukstu_blue_002_003.fits|pposs2ukstu_blue_002_003_area.fits
mprojectid0000003,mdifffitid0000198,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000012,mdifffitid0000198,106.387200000,106387200,pposs2ukstu_blue_002_004.fits|pposs2ukstu_blue_002_004_area.fits
mprojectid0000003,mdifffitid0000199,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000013,mdifffitid0000199,106.387200000,106387200,pposs2ukstu_blue_002_005.fits|pposs2ukstu_blue_002_005_area.fits
mprojectid0000003,mdifffitid0000200,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000014,mdifffitid0000200,106.467840000,106467840,pposs2ukstu_blue_002_006.fits|pposs2ukstu_blue_002_006_area.fits
mprojectid0000003,mdifffitid0000201,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000015,mdifffitid0000201,106.508160000,106508160,pposs2ukstu_blue_002_007.fits|pposs2ukstu_blue_002_007_area.fits
mprojectid0000003,mdifffitid0000202,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000016,mdifffitid0000202,57.392640000,57392640,pposs2ukstu_blue_002_008.fits|pposs2ukstu_blue_002_008_area.fits
mprojectid0000003,mdifffitid0000203,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000017,mdifffitid0000203,105.972480000,105972480,pposs2ukstu_blue_003_001.fits|pposs2ukstu_blue_003_001_area.fits
mprojectid0000003,mdifffitid0000204,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000018,mdifffitid0000204,106.387200000,106387200,pposs2ukstu_blue_003_002.fits|pposs2ukstu_blue_003_002_area.fits
mprojectid0000003,mdifffitid0000205,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000019,mdifffitid0000205,106.346880000,106346880,pposs2ukstu_blue_003_003.fits|pposs2ukstu_blue_003_003_area.fits
mprojectid0000003,mdifffitid0000206,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000020,mdifffitid0000206,106.346880000,106346880,pposs2ukstu_blue_003_004.fits|pposs2ukstu_blue_003_004_area.fits
mprojectid0000003,mdifffitid0000207,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000021,mdifffitid0000207,106.387200000,106387200,pposs2ukstu_blue_003_005.fits|pposs2ukstu_blue_003_005_area.fits
mprojectid0000003,mdifffitid0000208,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000022,mdifffitid0000208,106.427520000,106427520,pposs2ukstu_blue_003_006.fits|pposs2ukstu_blue_003_006_area.fits
mprojectid0000003,mdifffitid0000209,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000023,mdifffitid0000209,106.467840000,106467840,pposs2ukstu_blue_003_007.fits|pposs2ukstu_blue_003_007_area.fits
mprojectid0000003,mdifffitid0000210,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000024,mdifffitid0000210,57.369600000,57369600,pposs2ukstu_blue_003_008.fits|pposs2ukstu_blue_003_008_area.fits
mprojectid0000003,mdifffitid0000211,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000025,mdifffitid0000211,105.891840000,105891840,pposs2ukstu_blue_004_001.fits|pposs2ukstu_blue_004_001_area.fits
mprojectid0000003,mdifffitid0000212,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000026,mdifffitid0000212,106.346880000,106346880,pposs2ukstu_blue_004_002.fits|pposs2ukstu_blue_004_002_area.fits
mprojectid0000003,mdifffitid0000213,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000027,mdifffitid0000213,106.306560000,106306560,pposs2ukstu_blue_004_003.fits|pposs2ukstu_blue_004_003_area.fits
mprojectid0000003,mdifffitid0000214,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000028,mdifffitid0000214,106.346880000,106346880,pposs2ukstu_blue_004_004.fits|pposs2ukstu_blue_004_004_area.fits
mprojectid0000003,mdifffitid0000215,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000029,mdifffitid0000215,106.387200000,106387200,pposs2ukstu_blue_004_005.fits|pposs2ukstu_blue_004_005_area.fits
mprojectid0000003,mdifffitid0000216,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000030,mdifffitid0000216,106.387200000,106387200,pposs2ukstu_blue_004_006.fits|pposs2ukstu_blue_004_006_area.fits
mprojectid0000031,mdifffitid0000217,106.467840000,106467840,pposs2ukstu_blue_004_007.fits|pposs2ukstu_blue_004_007_area.fits
mprojectid0000003,mdifffitid0000217,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000032,mdifffitid0000218,57.409920000,57409920,pposs2ukstu_blue_004_008.fits|pposs2ukstu_blue_004_008_area.fits
mprojectid0000003,mdifffitid0000218,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000033,mdifffitid0000219,105.851520000,105851520,pposs2ukstu_blue_005_001.fits|pposs2ukstu_blue_005_001_area.fits
mprojectid0000003,mdifffitid0000219,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000034,mdifffitid0000220,106.306560000,106306560,pposs2ukstu_blue_005_002.fits|pposs2ukstu_blue_005_002_area.fits
mprojectid0000003,mdifffitid0000220,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000035,mdifffitid0000221,106.306560000,106306560,pposs2ukstu_blue_005_003.fits|pposs2ukstu_blue_005_003_area.fits
mprojectid0000003,mdifffitid0000221,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000036,mdifffitid0000222,106.346880000,106346880,pposs2ukstu_blue_005_004.fits|pposs2ukstu_blue_005_004_area.fits
mprojectid0000003,mdifffitid0000222,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000037,mdifffitid0000223,106.346880000,106346880,pposs2ukstu_blue_005_005.fits|pposs2ukstu_blue_005_005_area.fits
mprojectid0000003,mdifffitid0000223,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000038,mdifffitid0000224,106.387200000,106387200,pposs2ukstu_blue_005_006.fits|pposs2ukstu_blue_005_006_area.fits
mprojectid0000003,mdifffitid0000224,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000039,mdifffitid0000225,106.467840000,106467840,pposs2ukstu_blue_005_007.fits|pposs2ukstu_blue_005_007_area.fits
mprojectid0000003,mdifffitid0000225,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000040,mdifffitid0000226,57.392640000,57392640,pposs2ukstu_blue_005_008.fits|pposs2ukstu_blue_005_008_area.fits
mprojectid0000003,mdifffitid0000226,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000041,mdifffitid0000227,109.837440000,109837440,pposs2ukstu_blue_006_001.fits|pposs2ukstu_blue_006_001_area.fits
mprojectid0000003,mdifffitid0000227,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000042,mdifffitid0000228,106.306560000,106306560,pposs2ukstu_blue_006_002.fits|pposs2ukstu_blue_006_002_area.fits
mprojectid0000003,mdifffitid0000228,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000043,mdifffitid0000229,106.346880000,106346880,pposs2ukstu_blue_006_003.fits|pposs2ukstu_blue_006_003_area.fits
mprojectid0000003,mdifffitid0000229,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000044,mdifffitid0000230,106.306560000,106306560,pposs2ukstu_blue_006_004.fits|pposs2ukstu_blue_006_004_area.fits
mprojectid0000003,mdifffitid0000230,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000045,mdifffitid0000231,106.387200000,106387200,pposs2ukstu_blue_006_005.fits|pposs2ukstu_blue_006_005_area.fits
mprojectid0000003,mdifffitid0000231,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000046,mdifffitid0000232,106.467840000,106467840,pposs2ukstu_blue_006_006.fits|pposs2ukstu_blue_006_006_area.fits
mprojectid0000003,mdifffitid0000232,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000047,mdifffitid0000233,106.467840000,106467840,pposs2ukstu_blue_006_007.fits|pposs2ukstu_blue_006_007_area.fits
mprojectid0000003,mdifffitid0000233,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000048,mdifffitid0000234,57.392640000,57392640,pposs2ukstu_blue_006_008.fits|pposs2ukstu_blue_006_008_area.fits
mprojectid0000003,mdifffitid0000234,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000049,mdifffitid0000235,110.004480000,110004480,pposs2ukstu_blue_007_001.fits|pposs2ukstu_blue_007_001_area.fits
mprojectid0000003,mdifffitid0000235,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000050,mdifffitid0000236,106.427520000,106427520,pposs2ukstu_blue_007_002.fits|pposs2ukstu_blue_007_002_area.fits
mprojectid0000003,mdifffitid0000236,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000051,mdifffitid0000237,106.346880000,106346880,pposs2ukstu_blue_007_003.fits|pposs2ukstu_blue_007_003_area.fits
mprojectid0000003,mdifffitid0000237,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000052,mdifffitid0000238,106.427520000,106427520,pposs2ukstu_blue_007_004.fits|pposs2ukstu_blue_007_004_area.fits
mprojectid0000003,mdifffitid0000238,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000053,mdifffitid0000239,106.387200000,106387200,pposs2ukstu_blue_007_005.fits|pposs2ukstu_blue_007_005_area.fits
mprojectid0000003,mdifffitid0000239,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000054,mdifffitid0000240,106.467840000,106467840,pposs2ukstu_blue_007_006.fits|pposs2ukstu_blue_007_006_area.fits
mprojectid0000003,mdifffitid0000240,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000055,mdifffitid0000241,106.594560000,106594560,pposs2ukstu_blue_007_007.fits|pposs2ukstu_blue_007_007_area.fits
mprojectid0000003,mdifffitid0000241,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000056,mdifffitid0000242,57.409920000,57409920,pposs2ukstu_blue_007_008.fits|pposs2ukstu_blue_007_008_area.fits
mprojectid0000003,mdifffitid0000242,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
mprojectid0000057,mdifffitid0000243,58.734720000,58734720,pposs2ukstu_blue_008_001.fits|pposs2ukstu_blue_008_001_area.fits
mprojectid0000003,mdifffitid0000243,106.427520000,106427520,pposs2ukstu_blue_001_003.fits|pposs2ukstu_blue_001_003_area.fits
